P4,O2,P8,T8,C4,Cz,Fz,F4,Fp2,F8,Fp1,F7,F3,C3,T7,P7,P3,O1,Pz
9.015429497,-7.333386032,12.56474067,-50.95043044,-3.690482961,3.05507981,-8.063056041,2.099835578,-30.22722021,-10.18644628,-27.76835629,-16.17611078,-8.961843547,1.514218969,-9.333149306,0.621043873,5.192818677,1.659263522,13.23981568
7.972885085,-7.430327296,10.18642445,-52.29331672,-5.599693449,2.360685593,-7.041854003,3.204061355,-26.05835951,-5.309881838,-26.86065317,-16.44822715,-13.2156249,-1.484729953,-12.04209601,-1.345357151,2.410528844,0.180510325,13.38110495
5.311408227,-7.549366354,9.631560267,-52.9380625,-5.141705574,2.066556989,-6.21013818,4.472104138,-21.61293535,-0.497821766,-25.31069361,-16.68054924,-16.55397715,-4.590250295,-14.94446061,-2.62699869,-0.573159605,-1.782020338,12.67519026
0.938962211,-8.737066206,9.133696595,-52.03916246,-3.887397225,2.013458689,-5.360382069,5.484617159,-18.23123862,1.044959502,-23.6144774,-17.09848749,-17.72063284,-7.115186703,-16.91857831,-2.647199372,-2.560788597,-3.707830652,10.90503529
-3.747246951,-10.77563978,7.961453855,-49.24533605,-3.526224057,1.907184016,-4.102719806,6.252199307,-16.04489361,-1.274900259,-22.01188209,-16.85324013,-16.61322779,-8.41137705,-16.55488865,-0.912783203,-2.368891998,-4.618337992,8.435470868
-6.258041999,-11.83430216,7.116262028,-45.12052795,-4.850234942,1.5492287,-2.100234925,7.349802866,-14.02710918,-4.942090558,-20.33330434,-14.74838522,-14.27100426,-8.116799764,-13.21619083,2.647482827,0.335150585,-3.574139137,6.209782537
-4.423071434,-9.624773206,8.36261523,-41.02900645,-7.459502785,0.991765496,0.647226942,9.519817095,-10.94378656,-6.139258009,-18.21264739,-10.4671759,-12.08940394,-6.272983271,-7.716444742,7.333633981,4.65322866,-0.3972661,5.285710442
2.078839024,-3.271954202,12.5385909,-38.54988582,-10.17361497,0.497400137,3.697420792,13.0603331,-6.472163747,-2.595657231,-15.4648218,-5.205616542,-10.85023387,-3.288575636,-2.037785557,11.68827298,8.87079763,3.955424146,6.188099841
11.19469446,5.608572705,18.63432068,-38.73810752,-11.75797157,0.333063201,6.355211378,17.48723584,-1.609296579,4.615011418,-12.30545163,-1.075831207,-10.28187702,0.195195257,1.780089808,14.04337998,11.40862798,7.758947095,8.52967882
19.47549531,13.62435345,24.39929628,-41.57378171,-11.54183256,0.556759482,8.058123213,21.74462727,1.969126284,11.70588337,-9.231417435,0.345210583,-9.432315268,3.468539364,2.816676754,13.34770282,11.65313646,9.468189475,11.18469199
23.98979215,17.71892413,27.92554708,-45.82323397,-9.692965452,0.962107622,8.702514299,24.81864875,3.119112944,14.835326,-6.663323827,-0.77878736,-7.497725411,5.918044831,1.698060299,9.741121233,10.11386388,8.612581648,12.9096387
23.9039282,17.14055531,28.87990613,-49.39847035,-7.109720327,1.223568044,8.681755005,26.31202404,2.07151964,12.85969398,-4.647323612,-2.533639447,-4.420365546,7.194414072,0.013725219,4.469794683,7.877900409,6.007525518,12.99377523
20.68438525,13.78229163,28.4364831,-50.16630645,-5.00253862,1.132448191,8.602866709,26.57919558,0.255485438,8.1388335,-2.865898018,-2.490085639,-0.809181384,7.3614861,-0.808528028,-0.801344296,5.843403807,3.156363949,11.53052415
16.87962372,10.66750375,28.10150373,-46.96760003,-4.310545877,0.749599146,8.871078287,26.35811185,-0.744326307,4.783555726,-0.951077617,0.699735536,2.673457424,6.9510064,-0.347179232,-4.791136573,4.318823579,1.320905862,9.208835864
14.45383398,9.802336051,28.51806083,-40.3877515,-5.186346297,0.369990181,9.423100231,26.20193977,-0.265989993,5.643222616,1.165118459,6.477482383,5.881142133,6.834359365,0.804304424,-6.98579576,3.215229915,0.954406482,6.868461166
13.88806236,11.0659322,29.24548673,-32.75750497,-6.827756852,0.33537969,9.786797256,26.13891513,1.141784266,10.27006392,3.173009464,12.86068686,9.212011144,7.897410265,1.766165073,-7.442871398,2.552326781,1.847601057,5.167307708
14.5624265,12.89573218,29.56949804,-27.15645038,-7.824519785,0.832080054,9.422256099,25.78904632,2.373241234,15.34575322,4.669506908,17.81058504,13.10348029,10.63393677,2.207977731,-6.330574489,2.759424199,3.727853062,4.516633536
15.8726775,14.02005039,29.47751338,-25.79542181,-6.903824569,1.801785736,8.111438904,24.80408533,2.741333574,17.19269075,5.574230145,20.47235306,17.47187812,14.85875642,2.635190687,-3.694567066,4.457014341,6.686083523,5.15608391
17.98626785,14.65894308,29.83509432,-28.69009862,-3.665559444,2.997695565,6.135478964,23.25041362,2.440119508,14.44921448,6.295238291,21.44734073,21.60257123,19.70331639,3.933293213,0.31983946,7.863648801,10.99154702,7.13868374
21.54719184,16.14814382,31.57782602,-33.53589434,1.160597765,4.121174908,4.123557049,21.60976978,2.162584172,8.934586574,7.428466171,22.00800905,24.5713297,23.90686741,6.55027545,5.030250294,12.30634273,16.43405819,10.16393976
26.63640237,19.36892584,34.66875367,-37.00828921,6.126510789,4.94626519,2.67459415,20.3868056,2.306186148,4.165407775,9.158485256,22.91426251,25.80025078,26.25794077,9.954825165,9.062659249,16.26268345,21.81585343,13.45566992
32.0232877,23.45498118,37.82404145,-36.74413225,9.887495248,5.381450914,1.999521173,19.6434579,2.539727091,2.760064546,10.83127462,23.71579762,25.26035396,25.98303519,12.78562753,10.78909999,17.98513558,25.1801496,15.95035871
35.56037687,26.04954134,39.3551061,-32.72144338,11.88969831,5.474842774,1.815338965,18.8662295,2.129072838,4.710851387,11.12377649,23.02663009,23.20371467,22.94786496,13.60306391,9.175362269,16.35181854,24.80913393,16.83104972
35.60464213,25.05501677,38.49047696,-27.11568782,12.48244489,5.388701052,1.556998634,17.33067555,0.683119898,7.70388846,8.826892449,19.56437461,19.78111969,17.65733274,11.74560827,4.469316999,11.44458028,20.37754095,16.09261945
32.40139612,20.48310243,36.08623039,-22.76524355,12.44078134,5.351086103,0.767498972,14.72692015,-1.426196513,9.039666265,3.770397268,13.23977958,15.01335901,11.11326093,7.749274448,-1.793017706,4.543829789,13.42814999,14.68411934
28.26113159,14.82537845,34.10606437,-21.35341186,12.30354171,5.577208481,-0.587511611,11.55873034,-3.404972767,7.566992822,-2.770132652,5.563999262,9.207348713,4.580119131,3.098052397,-7.526331665,-2.418716714,6.742166067,14.01907822
26.23491109,11.51356757,34.24952086,-22.56033655,12.02695412,6.172392463,-2.084077011,8.944608399,-4.823507276,4.228344481,-8.551468977,-0.921929891,3.389521241,-0.72486147,-0.508618605,-11.1214188,-7.637867341,2.929910714,15.11819339
28.17048871,12.58668816,36.78943199,-24.64826744,11.16850969,7.066443279,-3.104232462,7.88166107,-6.049882381,1.049336451,-11.49815659,-3.894659069,-0.814172102,-3.981742512,-1.935007072,-12.11400794,-10.07790027,3.116407222,17.96822617
33.5563361,17.34700927,40.49019129,-25.85743311,9.395425439,8.036574599,-3.224705455,8.474232989,-7.811765129,-0.397128359,-10.79614016,-2.468537268,-1.990267889,-5.044951969,-1.036400568,-11.13156332,-9.743438248,6.539852918,21.55888994
39.99152353,23.01531116,43.60049911,-25.47522231,6.888261873,8.824984853,-2.473254433,9.729517463,-10.20129246,0.189240328,-7.25322799,2.311713735,0.084746167,-4.484918378,1.418080815,-9.261190417,-7.528821262,11.26118452,24.56367327
44.89512882,26.82291113,45.08880896,-23.87381233,4.331322342,9.279292334,-1.286072488,10.16003333,-12.07335006,2.153030108,-2.728846239,8.002759195,4.114639867,-3.307597593,4.208136656,-7.333597357,-4.749365202,15.44781237,26.14801227
47.15775642,27.88717002,45.17468855,-21.76558362,2.513525343,9.410204639,-0.203299956,8.836606705,-11.58764912,4.727181302,0.94134179,12.03464573,7.992689792,-2.459323101,6.239221047,-5.579523669,-2.553146166,18.36034907,26.3113143
47.54974974,27.47265611,44.84377556,-19.5525794,1.831608371,9.315360479,0.480931158,6.144063815,-7.693164852,7.468769718,2.801021089,13.00115286,10.1039384,-2.398963502,6.966549632,-3.770887414,-1.454841136,20.44817389,25.56371672
47.7160582,27.58621754,44.84986098,-17.41561835,2.013194534,9.028747586,0.868106311,3.633023538,-1.43564271,9.939133912,2.912354541,11.21813225,10.23139922,-3.009576789,6.509646341,-1.610443661,-1.203465653,22.61646368,24.28006729
48.67081722,29.16028912,45.04199765,-15.95129761,2.199272298,8.429595277,1.303966965,2.98314929,4.084028024,11.15185982,1.841057464,8.230702904,9.346559192,-3.892208348,5.448334966,0.963052963,-1.060930712,25.28005882,22.31533326
49.99939015,31.29816665,44.49749829,-16.52474033,1.318438083,7.30936274,2.045871511,4.765914944,5.323832226,9.611615292,0.003774328,5.609337104,8.482195855,-4.792725775,4.424947453,3.716545831,-0.351285836,27.89271931,19.21192347
50.29887448,32.07874689,42.25971436,-20.69331935,-1.419918247,5.565917,3.00586251,7.90804612,0.481106447,4.206715003,-2.588312653,3.849375151,7.690174276,-5.800937867,3.76209944,6.235409578,1.043025919,29.22781617,14.80064034
48.35019953,30.11852228,38.05129053,-28.94521873,-6.095195414,3.372798968,3.776289465,10.30834812,-9.276067105,-4.672477059,-6.050504955,2.137842569,6.052169825,-7.149816375,3.304182404,8.041223807,2.565308715,28.12910234,9.642861897
43.98368273,25.54899157,32.45324919,-39.78771652,-11.87776999,1.166644826,3.936444851,10.23896013,-20.39543429,-14.79084488,-10.13663676,-0.837231943,2.800254435,-8.800921143,2.580995993,8.649462215,3.351140874,24.16227305,4.881582015
37.97339778,19.676493,26.51940361,-50.14147483,-17.21586908,-0.57408685,3.420303386,7.56115269,-28.91451493,-22.97500216,-14.03108629,-5.612267893,-1.438623065,-10.22966616,1.204554687,7.649007513,2.849683857,17.75777205,1.56211357
31.19553152,13.76039481,21.19445531,-57.01269639,-20.45796659,-1.616755392,2.660514152,3.870275311,-32.4636001,-26.74579522,-16.6591373,-11.16659611,-4.506820081,-10.69674881,-0.754329074,4.901925109,1.273047098,9.87037131,-0.063097125
23.91183599,8.056773034,16.93717128,-59.30955133,-20.72269345,-2.115722893,2.369812109,1.426475769,-31.07332882,-25.55108319,-17.31449483,-15.28962941,-4.069355314,-9.874059387,-2.683058714,0.814976223,-0.454534168,1.525698971,-0.69328974
15.86447549,1.957095422,13.69163459,-58.40656278,-18.55834112,-2.488725426,3.081377554,1.602410378,-26.5586775,-20.78449694,-16.13417119,-15.93919433,0.468330252,-8.319894862,-3.739241721,-3.531660565,-1.228816082,-6.383658942,-1.457190566
7.077543332,-4.965488486,11.09055669,-56.94746143,-15.88051388,-3.104631147,4.757913042,3.941543689,-21.2386305,-14.72162192,-14.0570395,-12.68131967,7.054678659,-7.315079774,-3.385346462,-6.612314718,-0.413719387,-13.0052167,-3.086034151
-1.432158737,-12.00234032,8.71509566,-56.75520946,-15.01536838,-4.004437193,6.752982785,6.490804575,-16.96257312,-9.269362733,-12.28248778,-7.176755188,12.03314514,-8.031007958,-1.788108845,-7.03963938,1.840471828,-17.4123763,-5.3807031
-7.810077994,-17.36964803,6.325369235,-57.47221481,-17.28381788,-4.858903322,8.175965323,7.156082418,-14.82830309,-5.389409571,-11.59709532,-2.3086786,12.55055362,-10.57518799,0.217250956,-4.225285842,4.802570843,-18.77755633,-7.338776611
-10.43172901,-19.33073948,4.0332758,-57.03041226,-22.0167164,-5.195103061,8.432455406,5.101489902,-15.26112834,-3.337122513,-12.00507713,-0.495675154,8.56976528,-13.67397409,1.608141221,1.274372091,7.690535182,-16.84623875,-7.823208218
-9.116496767,-17.51795052,2.338558942,-53.62082801,-26.76916613,-4.729984911,7.583071197,1.209146133,-17.9696581,-3.157113683,-12.86199819,-2.314932091,2.890752504,-15.36861212,1.785844635,7.954242096,10.09997212,-12.36280636,-6.296773847
-5.515858359,-13.401081,1.908082063,-47.61784661,-28.76273513,-3.576977918,6.280385675,-2.67142393,-21.76418946,-4.820362545,-13.37096614,-6.342481661,-0.93677431,-14.35016289,0.888572481,13.98979277,12.01936353,-7.011060717,-3.156363508
-2.293712595,-9.5092745,3.10216774,-41.89078145,-26.69461232,-2.190002522,5.327959885,-5.069212796,-24.72422486,-7.948748493,-13.09876909,-10.25850537,-1.263669659,-11.00274815,-0.417320217,17.93233709,13.47877854,-2.743651413,0.483354436
-1.627271204,-7.959894897,5.509095318,-40.14466051,-21.68831983,-1.096751828,5.159853064,-5.821799438,-25.0954185,-11.63127538,-12.21135653,-12.3968289,0.49557093,-7.330892293,-1.505731647,19.10753894,14.18841809,-0.862415216,3.357329473
-4.061956082,-9.327238283,7.892280012,-44.44022722,-16.67361248,-0.608733873,5.58693952,-5.951180344,-22.5706805,-14.79657555,-11.33687768,-12.66550782,1.126146858,-5.702516177,-2.280561206,17.59975949,13.53181446,-1.469522342,4.621315102
-8.468370114,-12.56669937,8.755199437,-53.68498187,-14.56719533,-0.689147612,5.967234186,-6.678074704,-18.95060036,-16.98818624,-11.17863547,-12.28438635,-1.649885649,-7.218481896,-3.20538448,13.98414053,10.97847321,-3.685884653,4.167233692
-13.02539189,-15.91115798,7.253185937,-64.18133591,-16.49298909,-1.03386418,5.666786687,-8.406864422,-17.34234297,-18.82251808,-12.10434372,-12.65836798,-7.098780332,-10.85891134,-4.850997398,9.065954308,6.615069691,-6.465495825,2.606635964
-16.44526407,-18.01864698,3.809583743,-71.82524081,-21.25653447,-1.280302976,4.48893233,-10.47907063,-20.10991356,-21.52677045,-13.91756028,-14.27886278,-11.72018553,-14.06317715,-7.325397909,3.755880337,1.35993439,-9.366108241,0.979474444
-18.5821941,-18.60863276,-0.091793813,-74.4066592,-26.36292854,-1.201260816,2.788978595,-11.8388749,-26.93228873,-25.7485865,-15.92006398,-16.43063691,-11.68698364,-14.399515,-10.05463833,-0.998775431,-3.364486142,-12.66579324,0.299618438
-20.11716214,-18.30598946,-2.86581383,-72.49453491,-29.73899072,-0.785460447,1.220933998,-12.01390655,-34.52775007,-30.60173527,-17.24752792,-17.82243537,-5.662280255,-11.19314768,-12.11088702,-4.385915628,-6.331447775,-16.7505144,1.084885632
-21.71144815,-17.97863659,-3.836899885,-68.49521457,-30.85982292,-0.196885206,0.313359723,-11.5754174,-38.52293644,-33.8915481,-17.33435182,-17.58792117,4.106560405,-5.992282143,-12.84600953,-6.034678227,-7.134798514,-21.32211917,3.067786709
-23.34016303,-18.10104321,-3.504635937,-64.76786423,-30.53632468,0.332160256,0.167701145,-11.68314363,-36.32425812,-33.54953362,-16.27544311,-15.90587675,13.19233363,-1.561987191,-12.33778961,-6.27508165,-6.33950498,-25.16749821,5.277536363
-24.27867499,-18.52012912,-2.85097561,-62.20951644,-29.72926218,0.613046332,0.45889494,-13.07926961,-28.9692767,-29.23267148,-14.86310159,-13.85101642,17.79792394,-0.119386791,-11.30062747,-6.089765673,-5.086921696,-26.79704641,6.536096663
-23.67663897,-18.66076218,-2.290420845,-60.18199408,-28.51034574,0.58256973,0.692398145,-15.36219536,-20.56657642,-22.76991872,-14.22400736,-12.67413886,16.91938609,-2.019499189,-10.54020218,-6.65780499,-4.441057914,-25.52725581,6.147822638
-21.24581307,-17.95451949,-1.202865151,-57.55677896,-26.08319735,0.338311082,0.505560783,-17.16901683,-15.6557882,-16.98792331,-15.21560961,-13.06795319,12.44365076,-5.727792151,-10.39216545,-8.692361424,-4.890440005,-22.14636041,4.364738581
-17.56640013,-16.21761542,1.491997945,-53.87237772,-21.80056026,0.113106452,-0.190989632,-17.17999851,-16.32459829,-13.76227398,-17.9204358,-14.88374322,7.399094579,-8.976267017,-10.57928504,-11.97358763,-6.252104125,-18.55077068,2.279941449
-13.82132028,-13.78424226,6.190427722,-49.67463656,-16.20507854,0.180226146,-1.279453852,-15.18963399,-21.05288098,-12.81000271,-21.55529572,-17.3699962,3.884039485,-10.19972535,-10.5555315,-15.39448812,-7.918446832,-16.51470489,1.161036052
-11.1396238,-11.32817718,11.93320041,-45.88674096,-11.06084204,0.712299596,-2.587408683,-12.39541811,-25.94597697,-12.16197384,-24.8684194,-19.6495488,2.199718691,-9.256252143,-9.992328895,-17.51034099,-9.187986561,-16.45502626,1.649410394
-9.940104622,-9.446498281,16.91053091,-42.86365327,-8.198298846,1.660885294,-3.962211559,-10.62222822,-27.31869031,-9.887027047,-26.7815845,-21.0818824,1.545156381,-7.064689416,-8.959220445,-17.25174322,-9.45953304,-17.11063788,3.38790245
-9.645048404,-8.225207127,19.82977529,-39.99712501,-8.051741656,2.73797868,-5.210770311,-11.00352433,-23.79140617,-5.63134713,-26.87329503,-21.35106506,1.347665398,-4.618668377,-7.650854531,-14.3764147,-8.271754793,-16.40178667,5.350532027
-8.941811693,-7.086280898,21.00555384,-36.23340791,-9.122415769,3.535510317,-6.005262662,-13.07321306,-16.66046872,-0.740485302,-25.4199364,-20.36153807,1.954275429,-2.226295238,-5.951767127,-9.450319583,-5.334573827,-12.8658893,6.625991014
-6.500898156,-5.112071313,22.16401709,-31.08506824,-8.918645186,3.732302396,-5.916239279,-14.95460309,-8.681491158,3.037796644,-23.0293948,-18.11650309,4.17829283,0.479023715,-3.311561971,-3.481298681,-0.673993971,-6.652759634,7.058062618
-1.804180181,-1.731915636,25.0086131,-25.28749876,-5.738895919,3.270935675,-4.634690461,-14.55868217,-2.411667399,5.082008501,-20.17641881,-14.67519343,8.309184299,3.908768108,0.857898053,2.486933424,5.172547118,0.58806728,7.262446152
4.392852348,2.681857317,29.70272807,-20.5030453,0.056375329,2.395124336,-2.259652401,-10.98766589,0.79068214,6.338928126,-16.97676125,-10.16507183,13.64726694,7.92532712,6.5457483,7.599110702,11.13307143,6.773013967,8.040070463
10.32416286,6.824149859,34.59649727,-18.21449624,6.284820539,1.522825411,0.582944229,-5.19441339,0.841423447,8.371761247,-13.31358151,-4.790926906,19.05637426,11.84949599,12.83640161,11.24971785,15.92976402,10.59624949,9.68792483
14.16925136,9.219943025,37.53208891,-18.60983266,10.53002406,1.033100703,2.948831588,0.536442365,-1.440556121,11.94058974,-9.148805724,1.161000051,24.00370914,15.05992473,18.298453,13.14873523,18.68392636,12.0718934,11.77282595
15.18084694,9.28599312,37.69517868,-20.33085224,11.86306981,1.092777494,4.04270383,3.925783348,-4.630185827,16.40419076,-4.73913515,7.280708843,29.03660139,17.61949421,21.8636376,13.47434555,19.44377931,12.1687463,13.52954072
14.22224506,7.883187111,36.42138197,-21.35974098,11.38853511,1.612206461,3.663502774,3.981296851,-6.90731096,20.42760544,-0.599296212,12.95770619,35.12358284,20.30825785,23.53419882,12.97424805,19.22848561,11.96453274,14.51636249
13.23371531,6.816738613,36.16727823,-20.46773921,11.23611825,2.331857311,2.323091312,1.443324914,-6.545287739,23.26228445,2.719870215,17.37415358,42.3513897,23.94437605,24.32889909,12.77350503,19.45274648,11.99141043,14.95840269
13.87017257,7.52496627,38.40992342,-18.1746015,12.82744505,2.969357291,0.936837402,-1.79219763,-2.797511087,25.3530209,4.847200837,19.70049136,49.16663457,28.51761526,25.46657656,13.82482518,21.03572588,12.15583604,15.50013159
16.23450179,9.914462773,42.23825482,-16.45071425,15.77825494,3.343694921,0.277726348,-3.81160464,3.329433773,27.68475536,5.674866924,19.50124937,53.02060136,32.89550395,27.42451082,16.28853976,23.78409918,12.11296135,16.61399584
18.70205356,12.31846732,44.93429917,-17.28009287,18.25376683,3.43131598,0.5530282,-3.644112253,9.224522494,30.50262862,5.341100397,17.14802965,52.13725049,35.46158108,29.64807917,19.33219868,26.52049684,11.68859816,18.20789766
19.11182263,12.75168404,44.21565426,-21.07360715,18.44261176,3.35479795,1.374767589,-1.533540692,12.03383576,32.68482028,4.217891928,13.92092541,47.11038641,35.2999899,31.17048488,21.63700801,27.93580461,11.03996447,19.78047628
16.54109167,10.57733014,40.34903448,-26.12020991,15.97551574,3.324965158,2.112976555,1.484674938,10.5037767,32.4945765,2.92740825,11.59947281,41.01388233,33.0426961,31.62628177,22.36515304,27.60298005,10.54387893,20.96352781
12.30093502,7.252436263,36.31008243,-29.58330424,12.22245616,3.554234923,2.353128532,4.29460367,5.950985031,29.15598953,2.274007978,11.66046171,37.75205132,30.66702505,31.76105326,21.88536987,26.40711386,10.58839086,21.92393433
9.238541487,5.423853512,35.67279765,-29.43076391,9.315503478,4.158591416,2.125018818,6.219958169,1.462994394,23.85015336,2.964253774,14.4986024,39.69195457,30.27846924,32.91028435,21.60371863,26.00253187,11.3968561,23.21100663
9.681697493,6.917791962,39.77939585,-25.94199864,8.705413436,5.08149903,1.764796642,7.116995655,-0.249231047,19.12500536,5.161634873,19.13596457,46.1844169,32.68397675,35.78081448,22.8687088,27.59431189,12.87803293,25.14162895
13.49144733,11.11644675,46.42979296,-21.65736743,10.32917858,6.087239882,1.559593744,7.13494974,1.208478377,17.06138273,8.151738515,23.62407432,53.96328408,36.7631909,39.51842136,25.6907736,30.87798572,14.48615938,27.2695692
17.77021414,15.04392086,51.22217083,-19.72385007,12.90180977,6.85238308,1.481432053,6.423101285,3.688114797,17.67140969,10.44642813,25.93295511,59.09683029,40.10869584,41.91527981,28.3071117,33.94243738,15.2126366,28.4707848
18.63220871,15.24763222,50.61746618,-21.77307912,14.96486877,7.126443714,1.226398918,5.017833114,4.205065825,18.90033924,10.41938099,24.83860862,59.14424403,40.51776498,40.75141271,28.10968373,34.3176107,13.90719471,27.67806245
13.88255327,10.18405233,44.43337937,-26.84834781,15.83329065,6.873342457,0.515419487,2.953662024,1.25796906,18.29884945,7.176549734,20.34718651,54.16053745,37.32887104,35.33824077,23.43771447,30.54131748,9.94047889,24.72814673
4.67530584,1.379294568,35.90067238,-32.14995289,15.80222305,6.298097844,-0.605518219,0.464402292,-4.063264838,15.02468265,1.124792587,13.49438115,46.11197932,31.72925278,27.09589792,14.97651017,23.20485664,3.848859116,20.63520458
-5.112424169,-7.493981037,29.29636365,-35.02709984,15.63356561,5.729189325,-1.731173773,-1.919363219,-9.038667426,10.53175317,-6.168001046,5.718264528,37.35881889,25.89736973,18.6771998,5.647569847,14.73904394,-2.600731145,17.02379928
-11.39317241,-12.95632153,27.00103364,-34.72792707,15.86063796,5.426319187,-2.381113489,-3.501467384,-11.53164917,7.384287599,-12.78307876,-1.803936165,29.34072693,21.6323069,12.24304709,-1.092150563,8.036821252,-7.215120065,15.1107402
-12.47172619,-13.80161969,28.17099332,-32.64371831,16.45164931,5.440380143,-2.393800202,-3.762289357,-11.63537566,7.183388358,-17.44371281,-8.524906294,22.22505916,19.40057323,8.144462389,-3.431062449,4.797261612,-8.681506545,14.98173135
-9.886669747,-11.50762004,29.85417806,-30.98017207,16.95858626,5.617651089,-2.120140329,-2.749373029,-11.43322864,9.304049251,-20.07918475,-14.49652166,15.46548552,18.34585436,4.958359054,-2.32219903,4.657974048,-7.48226337,15.67478381
-6.981948226,-8.861751159,29.45920899,-31.01044729,16.87112877,5.735220198,-2.242726768,-1.273005409,-13.13538126,11.42899061,-21.64129521,-20.05595945,8.62899102,17.09676798,0.794226254,-0.718292607,5.628907016,-5.650097303,15.9541671
-6.396338906,-7.976858523,26.55144604,-32.33272499,15.834432,5.659541652,-3.320212816,-0.701890449,-17.19043208,11.36378609,-23.34944182,-25.44763294,1.851156169,14.70973855,-5.158755743,-1.473813797,5.451792071,-5.407122474,15.14949934
-8.395689571,-9.175948766,22.67575713,-33.65810624,13.6484569,5.409760885,-5.361983385,-2.33656972,-21.95279538,8.607973541,-25.88507533,-30.57270661,-4.272999431,11.12037893,-12.01005371,-5.455925002,2.923747315,-7.638436774,13.44331663
-11.20476805,-11.38840046,19.60192526,-34.33968783,10.23003144,5.089382981,-7.727403674,-6.61024945,-25.1484698,4.460411645,-29.03084046,-34.96341785,-9.105832947,6.938133283,-17.88033699,-11.23280471,-1.657063895,-11.37766055,11.47845398
-12.87178264,-13.46772001,17.62587374,-35.22348634,5.715053587,4.756787208,-9.429031256,-12.5757957,-25.86505588,0.729911666,-31.91223568,-37.97848421,-12.31446042,2.901237321,-21.32457286,-16.4795516,-7.067275453,-14.7420893,9.700054423
-13.02691256,-15.21189747,15.37183918,-37.99734131,0.63804306,4.350444202,-9.65619746,-18.10093489,-25.36974399,-1.741835255,-33.61255449,-39.13125447,-13.964434,-0.541362861,-22.34134428,-19.90673608,-12.16649633,-16.57608139,8.006235504
-13.08627926,-17.28002046,11.18206929,-43.5434846,-4.066887451,3.733945217,-8.203001303,-20.84121034,-26.06460663,-3.507095085,-33.74776632,-38.39944874,-14.41975515,-3.27867194,-22.23175958,-22.13115355,-16.52309858,-17.4163266,5.962259725
-14.79940893,-20.2201179,4.84289929,-50.73196254,-7.406798067,2.82385243,-5.559052375,-19.54784647,-29.45278174,-5.669830742,-32.67903843,-36.34768075,-14.18601829,-5.320119669,-22.49606712,-24.79347044,-20.25429677,-18.89113682,3.33891809
-18.41751661,-23.56602388,-1.82856862,-56.80258733,-8.85344013,1.694776102,-2.63561552,-14.93321394,-34.79609661,-8.668105731,-31.29173122,-33.95818032,-13.75190441,-6.586903975,-23.67301079,-28.68959249,-23.36348364,-21.98008726,0.485794982
-22.05999028,-25.84110794,-6.019223556,-59.17463362,-8.650182112,0.57483449,-0.307280634,-9.459128758,-39.54555267,-11.8071466,-30.50449865,-32.21355388,-13.41315174,-6.892959736,-25.00340097,-32.54505034,-25.26493656,-25.62172712,-1.777054738
-22.86970517,-25.49564912,-5.743112902,-57.28422234,-7.611775708,-0.268821533,0.97117227,-6.036472986,-41.16260297,-13.88574301,-30.78138482,-31.63815094,-13.11431857,-6.084033809,-25.11342382,-33.60231669,-25.00448942,-27.02015973,-2.655642741
-19.1046752,-22.02670858,-1.070214842,-52.94943571,-6.533709908,-0.67305238,1.286647858,-6.360859819,-38.86076819,-14.23602926,-31.89418176,-32.0669177,-12.44407335,-4.186580549,-23.14291476,-29.73812242,-22.07943013,-23.67341504,-1.884538483
-11.57617701,-16.41844147,6.038242834,-48.93503875,-5.682859791,-0.655032385,1.103081933,-9.933922766,-33.95859947,-13.1786512,-33.06170432,-32.80049729,-10.90038949,-1.471311849,-19.47436766,-21.52384095,-17.22394196,-15.65793505,0.102298044
-3.363510239,-10.62551458,12.95925186,-46.87961341,-4.802641201,-0.383508768,0.933979114,-14.43860431,-28.74019216,-11.53107333,-33.41775486,-33.06973359,-8.343502262,1.549049279,-15.59113141,-12.54518075,-12.48317588,-6.30231301,2.38285828
1.953241494,-6.558848732,17.6704895,-46.29804993,-3.628704561,-0.0818025,1.041494574,-17.25139478,-24.90453496,-9.751715326,-32.57910697,-32.52569462,-5.328177957,4.141956302,-13.24953608,-7.532650293,-10.38293532,-0.491667321,3.935452627
2.254304242,-5.312760412,19.23840809,-45.48149935,-2.441466386,0.066898406,1.316397742,-17.09039981,-22.86639925,-7.643332931,-30.98360119,-31.44651748,-2.992302349,5.434542441,-13.57203098,-9.495104086,-12.64562815,-1.653129029,3.967870616
-2.262245201,-7.036567064,17.54111382,-43.49763561,-2.108629712,-0.034355695,1.386999706,-14.69750595,-22.27472384,-4.951641216,-29.74266033,-30.53962458,-2.462989859,4.64989343,-16.59911796,-17.83444173,-19.23418234,-9.554787447,2.101635317
-9.690591881,-11.27545118,12.84941419,-41.50516215,-3.496084429,-0.395958004,0.882050047,-12.14015243,-22.99198153,-2.244791258,-30.01983862,-30.48831157,-4.134859315,1.507932735,-21.4313325,-28.74162797,-28.30151988,-20.51153356,-1.539238662
-17.79436701,-17.3107444,5.790342223,-42.10874766,-6.704145815,-0.956935844,-0.308857388,-11.30444906,-25.43214379,-1.071134825,-32.27461048,-31.54984526,-7.344541241,-3.411789331,-26.71723201,-37.54901779,-37.05350294,-29.82029118,-6.299592399
-25.0722227,-24.2226638,-2.394630245,-47.1218931,-10.80459625,-1.5966463,-1.931542844,-12.70177481,-29.86108145,-2.98490576,-35.86470703,-33.44704816,-10.72473771,-8.671283374,-31.14998463,-41.37093442,-43.00260828,-34.62228925,-11.09235132
